,PCCL3Ctrl_mean,PCCL3Ctrl_std,PCCL3Ctrl_n,PCCL3TSH0_mean,PCCL3TSH0_std,PCCL3TSH0_n,PCCL3TSH24_mean,PCCL3TSH24_std,PCCL3TSH24_n,PCCL3TSH48_mean,PCCL3TSH48_std,PCCL3TSH48_n,minuslog10_pvalue,fold_change,log2_fold_change
PC(38:3),0.0006211561380043651,2.4639431527060998e-05,3,0.0013940425785586169,4.749138369917489e-05,3,0.0005487213172526111,5.837014908277134e-05,3,0.00035977662027809323,1.2440320224977158e-05,3,5.472687881124424,0.2580815147339958,-1.9541012837795764
PC(40:1),9.515460693911575e-05,9.509756019182379e-06,3,6.368244833051131e-05,1.163134865317388e-06,3,6.721714426421854e-05,3.4182725487107584e-06,3,4.962734481046727e-05,2.2600957882530453e-06,3,3.177762396215889,0.7792939202478808,-0.3597605338551658
PC(40:2),0.00025919739263020343,1.3048656323380957e-05,3,0.0003443949168432882,8.168485342851417e-06,3,0.000237079851611672,1.9102652622750035e-05,3,0.0001634484403851901,7.348355625168255e-06,3,5.046265546062072,0.4745959722151326,-1.0752282381184841
PC(40:4),0.00016505135461866686,8.052930835854974e-06,3,0.0005075736505196129,2.314141897602567e-05,3,0.00020693784328179414,2.8926603090239143e-05,3,0.0001046297746943988,3.946205824368679e-06,3,5.117880794559703,0.20613712825180602,-2.2783237165479
PC(40:3),0.000235034452325953,7.735650150285918e-06,3,0.0005056291535764368,2.802304020209164e-05,3,0.00025613623765518564,2.2744340642274287e-05,3,0.00014722082026338444,1.8916169739552302e-05,3,4.28596568382313,0.2911636309379238,-1.7800979342076428
PC(32:1),0.0011014907771717604,6.913740226485184e-05,3,0.001282545057116948,4.6471078784970846e-05,3,0.0012805313436117496,2.6477782001520614e-05,3,0.0008311901055269951,2.0614025471209322e-05,3,3.981556817903405,0.6480786783393323,-0.6257591244324392
PC(34:1),0.003105356631024241,0.000201139259464429,3,0.003443462064404054,0.00015125086014861492,3,0.002492808029801141,3.54841718090199e-05,3,0.0017023151418296496,1.71512658453584e-05,3,4.41688444598246,0.49436152046712395,-1.0163616420814134
PC(34:2),0.0009131904121126544,3.128674151327428e-05,3,0.0010828455015986238,3.436089609728285e-05,3,0.0007648090356507206,4.238596439358086e-05,3,0.0006005181367734856,4.422509367122045e-05,3,3.9294609741614908,0.5545741621375627,-0.850547692762312
PC(36:4),0.0005617396727848636,3.729166229013533e-05,3,0.001283867371478537,5.378110218532661e-05,3,0.00026810717124662806,2.2381722750207242e-05,3,0.0001413454763405503,1.5017920144864058e-05,3,5.422114222404326,0.1100935185990224,-3.1831985575045056
PC(38:4),0.0005132800527667871,3.98080713702968e-05,3,0.0011031363118109534,9.860896539212875e-05,3,0.0003827511561984933,6.499202377742423e-05,3,0.00016388783675328443,1.5023566841347359e-05,3,4.082423215420619,0.14856535407146512,-2.7508303810094437
PC(36:1),0.0017990427833756567,3.6186051620588916e-05,3,0.0015929665730905777,0.00010964196789458887,3,0.0012216660636198754,4.10632298525101e-05,3,0.0011242480802237274,4.677357387257924e-05,3,2.6145810661594906,0.7057574836881411,-0.5027555731287586
PC(40:6),0.00034661803956115143,2.239734600439504e-05,3,0.0005240261926648311,3.075570877914171e-05,3,0.00013934553469754723,2.3414945432100277e-05,3,5.345442990715592e-05,6.0824260633102205e-06,3,4.88583936294178,0.10200717188452746,-3.2932575066268464
PC(38:6),0.00031988534060464427,3.901872202626668e-05,3,0.000727325916936959,4.9224066049460174e-05,3,0.00015035217187247478,1.373690918946811e-05,3,6.637312938622833e-05,3.578053796834446e-06,3,4.688847852481132,0.09125637879886139,-3.4539307833347648
PC(30:0),0.00019013985921889043,1.977349071118973e-05,3,0.00017598358059555232,5.35280783165875e-06,3,0.00016985535250276863,9.067854945074084e-06,3,0.0001220061207695783,1.0911256641897395e-05,3,2.8135418534385286,0.6932812729272414,-0.5284873042436808
PC(32:0),0.0016157780376529587,0.00011386057774150835,3,0.0011761168779315257,5.576983880264167e-06,3,0.0014538014926513169,1.2623195541050512e-05,3,0.0013342023840977983,5.82318169472584e-05,3,2.024895513483073,1.134413092042606,0.18194608765123751
PC(34:0),0.0016983922896681655,5.0725545744732086e-05,3,0.001171843576795053,1.6364990134740312e-05,3,0.0011786128184962516,5.990959279421772e-05,3,0.0012203295454966975,4.6631817985254267e-05,3,0.7838682258615125,1.0413758027622182,0.05849079000431032
PC(34:3),4.699239660778831e-05,9.44778351025159e-06,3,6.56070742858696e-05,9.461401865016197e-06,3,4.7500463572535464e-05,5.9495370810878734e-06,3,3.0477375506881747e-05,3.6259013425164532e-06,3,2.4122479131057397,0.464544042523261,-1.1061127126653272
PC(36:0),0.0009976740614862348,4.043529865284953e-05,3,0.0005505873174597792,1.5919713904066113e-05,3,0.0005685075305208986,4.260162482437682e-05,3,0.0007064305702485348,4.1601520256544344e-05,3,2.426705269900592,1.2830491147303624,0.35957639741255876
PC(36:2),0.001554779697409794,4.113910761155279e-05,3,0.001895004690610196,4.8038635012643214e-05,3,0.0011482699326284798,8.26044653707702e-05,3,0.0009284567140095363,5.5771508376457324e-05,3,4.654856065070101,0.48994955981379185,-1.0292948631129701
PC(36:3),0.0010037384339505043,5.3942432709339015e-05,3,0.00225040936817121,9.019901403975419e-05,3,0.0007674332576490958,6.012994554223281e-05,3,0.0004620016156462999,1.2510715949982753e-05,3,5.351097068875907,0.20529669942751103,-2.2842176615852168
PC(36:5),0.00020742237794265644,9.295247981782815e-06,3,0.00015507830940931618,2.2787464522288416e-05,3,5.6513861715394514e-05,1.6604413677390675e-05,3,2.6237430518072296e-05,1.7814710479858662e-06,3,3.210009073566559,0.16918826764367673,-2.563298566613577
PC(38:0),0.0005026261919541318,1.883732368933294e-05,3,0.0004149980309896357,1.2831460858508763e-05,3,0.0002979533139568486,2.0147996216603624e-05,3,0.000299299133824311,1.7634683333935793e-05,3,3.1084084609338523,0.7212061539438624,-0.47151638776434335
PC(38:1),0.0010336398099145743,4.669761507665168e-05,3,0.0013351631067177409,6.542802361528403e-05,3,0.0007913451647782137,7.01899765722179e-05,3,0.0005782395001517952,2.502815652782541e-05,3,4.31884704095623,0.4330852891623806,-1.2072769264369203
PC(38:2),0.0006211561380043651,2.4639431527060998e-05,3,0.0013940425785586169,4.749138369917489e-05,3,0.0005487213172526111,5.837014908277134e-05,3,0.00035977662027809323,1.2440320224977158e-05,3,5.472687881124424,0.2580815147339958,-1.9541012837795764
PC(38:3),0.0005739851854583444,9.373849200609034e-06,3,0.0014198156497120754,3.587357128438308e-05,3,0.0005203196096491659,5.61632299052972e-05,3,0.0003080378391644855,1.3365752197309168e-05,3,6.029301595239389,0.21695622190595837,-2.204524134295474
PC(38:5),0.0004583248066262289,1.3370000120189495e-05,3,0.0007630287233274965,3.502932917227686e-05,3,0.00021414359586159168,1.962333999200039e-05,3,9.29249994936561e-05,7.496917908705058e-06,3,5.266784663547758,0.12178440555739359,-3.037598686317859
PC(40:0),9.515460693911575e-05,9.509756019182379e-06,3,6.368244833051131e-05,1.163134865317388e-06,3,6.721714426421854e-05,3.4182725487107584e-06,3,4.962734481046727e-05,2.2600957882530453e-06,3,3.177762396215889,0.7792939202478808,-0.3597605338551658
PC(40:1),0.00025919739263020343,1.3048656323380957e-05,3,0.0003443949168432882,8.168485342851417e-06,3,0.000237079851611672,1.9102652622750035e-05,3,0.0001634484403851901,7.348355625168255e-06,3,5.046265546062072,0.4745959722151326,-1.0752282381184841
PC(40:2),0.000235034452325953,7.735650150285918e-06,3,0.0005056291535764368,2.802304020209164e-05,3,0.00025613623765518564,2.2744340642274287e-05,3,0.00014722082026338444,1.8916169739552302e-05,3,4.28596568382313,0.2911636309379238,-1.7800979342076428
PC(40:4),0.00014152102781847138,6.797092582777856e-06,3,0.0003155932528910304,1.978968410513619e-05,3,0.00012605176899026173,1.722728623450858e-05,3,5.6943163512345564e-05,3.1471776794626377e-06,3,4.625262586286629,0.18043213215336762,-2.4704718118907945
PC(40:3),0.00016505135461866686,8.052930835854974e-06,3,0.0005075736505196129,2.314141897602567e-05,3,0.00020693784328179414,2.8926603090239143e-05,3,0.0001046297746943988,3.946205824368679e-06,3,5.117880794559703,0.20613712825180602,-2.2783237165479
PC(40:5),0.000248607581232011,2.3335998520003273e-05,3,0.00031972806327454297,1.3647636062128711e-05,3,0.00011523997787295401,9.973982076295744e-06,3,4.7066652914309986e-05,1.0135882910189658e-06,3,5.376005776742295,0.14720838837939276,-2.764068212021351
PC(42:6),8.96997020386613e-05,1.432169438836846e-05,3,0.000111472894612484,5.413110187791685e-06,3,4.661242322277658e-05,3.967914695294859e-06,3,1.4351570447579734e-05,2.0652916316161074e-06,3,5.076946297376311,0.12874493389151195,-2.9574124314722203
PC(48:0),5.140709688435073e-05,9.475602615949503e-07,3,0.0001603797945320718,9.466048680965425e-06,3,3.099030784802606e-05,8.359422346439313e-06,3,1.4450837241656128e-05,1.818725289123158e-06,3,4.900695515711882,0.09010385182134859,-3.472267409099074
PC(42:0),4.699239660778831e-05,9.44778351025159e-06,3,6.56070742858696e-05,9.461401865016197e-06,3,4.7500463572535464e-05,5.9495370810878734e-06,3,3.0477375506881747e-05,3.6259013425164532e-06,3,2.4122479131057397,0.464544042523261,-1.1061127126653272
PCEX(34:1),0.1269217422376482,0.0018628249940735439,3,0.12900752612996125,0.00306413220094889,3,0.11656701354162456,0.005354949035902946,3,0.09507823552832924,0.0026228988754773805,3,3.8892120659886005,0.7369975875093373,-0.4402681980826371
PCEX(38:0),2.5715347441910058e-05,1.738950003741178e-06,3,2.6748689077888955e-05,1.911103315665913e-06,3,2.7015598088963054e-05,6.870591978913015e-06,3,1.6156414500881632e-05,2.314540260138261e-06,3,2.440435286913245,0.6040077124466213,-0.7273611237518159
PC(31:1),0.003822095920662355,0.0012015087457001685,3,0.005888873887856416,0.0002282419821929957,3,0.004353019195707481,0.0001656764806730056,3,0.0040330922986461385,0.000209220505132492,3,3.313253495048229,0.6848664745500616,-0.5461053554010459
PC(24:0),0.008091762216812496,0.002540728731588866,3,0.011902267616726928,0.00044686001848711233,3,0.009977962383253236,0.0009630616222502771,3,0.008558727076307943,0.0005800340663179074,3,2.8593098693867782,0.7190837369746149,-0.47576831325785524
PC(13:0),0.0004537248957707316,7.080144037336038e-05,3,0.0003071166741548752,2.1145413117327248e-05,3,0.0008947092176623111,0.00013392307426638995,3,0.00044971687676082406,2.902522126894039e-05,3,2.6305210255077243,1.464319311214074,0.5502301837274268
PC(15:0),0.001054073431115226,0.00015480692323969098,3,0.0006331899091874214,4.8737583124215816e-05,3,0.0013480460203456098,0.000171162771940295,3,0.0008049585919753475,6.844465079224759e-05,3,1.619859063932491,1.2712751424108424,0.34627630700135653
PC(15:1),0.0009711895433377203,3.427272314434455e-05,3,0.0007525404112975576,7.841133723008285e-06,3,0.0010221352764803095,8.125913304000865e-05,3,0.0010923914838844304,9.238212198112678e-05,3,2.501277374415911,1.451605079919747,0.537649010677614
PC(15:2),9.484388264695725e-05,5.514368488969457e-06,3,6.0679584992349436e-05,9.950255354260363e-06,3,9.206286274399075e-05,1.368534972023646e-05,3,0.00011756368112579541,1.1267126969379469e-05,3,2.5525654654506824,1.9374503161255634,0.9541593144651637
PC(17:4),5.0968732358927135e-05,1.3537691058564462e-05,3,4.136698250189569e-05,3.927789615377967e-07,3,7.650512288171549e-05,1.9241388617402514e-05,3,6.479034364602323e-05,9.956152307448489e-06,3,1.8181242331946583,1.5662332548199314,0.6472990852423407
PC(26:3),0.0001397315396303562,5.110067489077115e-05,3,0.00016584899657630828,1.9211316457809653e-05,3,0.00013862393913816656,2.873991271714942e-05,3,0.00013214412805037334,6.546120029797398e-06,3,1.345070836998363,0.7967737567201554,-0.3277579646415027
PE(34:1),0.006818672902788487,0.0004297996171810886,3,0.005270174796212123,0.00010757946817214528,3,0.009113136539601436,0.001011541613943789,3,0.007596994715829829,0.00024901472745530285,3,3.9226068751957306,1.4415071623981202,0.5275780051509449
PE(36:1),0.006612394850560951,0.00014711105904454427,3,0.0061107345517589185,5.105972048399978e-05,3,0.00636430018743225,0.0008801842638158539,3,0.00585153146528299,0.0003045928696053186,3,0.6581505834315986,0.957582335760057,-0.062531555331944
PE(32:0),5.100726474815726e-05,2.2783399153898506e-06,3,2.804111373038152e-05,4.563013033739656e-07,3,6.823101144842797e-05,7.406799733370693e-06,3,5.411933037829787e-05,5.8087793444983965e-06,3,2.8262260727704374,1.9299993180963264,0.9486003377631889
PE(36:2),0.008488451294432488,0.00025814672656737116,3,0.006952025004454219,0.00013199854464190057,3,0.00793125506815819,0.00044842027062141335,3,0.009868261274011138,0.0004932703482298628,3,3.2319938816076794,1.419480118050275,0.5053626420942532
PE(34:3),0.00019105182201850169,1.875721140601047e-05,3,0.0001241366634741702,4.182725427596007e-06,3,0.00027533165924824467,1.65393496153337e-05,3,0.0003723625986671168,2.372981791553951e-05,3,4.2367663216560665,2.9996182291833255,1.5847788960837688
PE(34:2),0.0028459342320378785,0.0002244803114310749,3,0.0017863483574361413,6.353807458768542e-05,3,0.004270749500106245,0.000279994745502373,3,0.00558399253727532,0.00026233265579221724,3,4.774083229855608,3.125925866604066,1.644283564277793
PE(36:3),0.001783855708223575,8.823857031805114e-05,3,0.0014669853920448478,3.3917415570396184e-05,3,0.0019008680322391825,0.00010908358004688859,3,0.002158944456796371,0.00011844553925422743,3,3.2038780142655465,1.4716877676518603,0.5574716225898143
PE(40:6),0.0013244853453843071,6.526908434701573e-05,3,0.0016529528142284415,3.7842439178595835e-05,3,0.0018534575996808416,8.1826747038366e-05,3,0.0009461333809374505,5.799478363965696e-05,3,4.2208746785645275,0.5723898303649295,-0.8049300549199493
PE(38:6),0.0005012783334920941,2.643786540827156e-05,3,0.0005714047395658967,2.2503603556720906e-05,3,0.0005933931167157844,1.4952295176038978e-05,3,0.0002842610793493178,1.8393347109139986e-05,3,4.164878464670274,0.49747763654406246,-1.0072964222404273
PE(36:4),0.0006585367908351526,2.985119672738477e-05,3,0.0006519870021041405,2.015044615499633e-05,3,0.0008278474963270306,5.149950953377235e-05,3,0.0005477503510421499,3.7291998972514606e-05,3,1.8840307926206388,0.8401246486117203,-0.25132469962368803
PE(32:2),0.00017528740620406996,5.7366332687133036e-05,3,9.194143575516536e-05,5.31798199829641e-06,3,0.000515045911422754,3.091111869076172e-05,3,0.0007028009109839991,1.9194089537994226e-05,3,6.123970539599521,7.644006265635406,2.9343289608634366
PE(38:4),0.0032738114730717443,0.00019550335864442213,3,0.003182990524811936,9.290954318850203e-05,3,0.0030484582292582894,0.00010656309311822169,3,0.0021697463116351714,0.00017798495362985085,3,3.025078685262442,0.681669107941617,-0.5528564907928253
PE(38:2),0.0021327163158887416,0.00019505136676883106,3,0.0026045708192061166,5.2099500175279785e-05,3,0.002476206052088134,0.00027518917580933054,3,0.0027410740312598485,0.00023189026501170036,3,0.4246418840760552,1.0524090998206523,0.073695628159741
PE(38:1),0.0007847978876701814,4.9194788218185475e-05,3,0.0008263463211248662,7.520324265643968e-06,3,0.000688546752571116,0.00010835869713315925,3,0.0007104974418087982,6.114003839445984e-05,3,1.5064263836235052,0.8598058993493571,-0.21791708583055322
PE(40:2),0.001268574909664596,0.00012947895324586216,3,0.0016278389167043248,3.414958363026297e-05,3,0.0011818113730631878,0.00017923808075764172,3,0.0015601134100611664,0.00014224042208518597,3,0.33017749315877204,0.9583954493603867,-0.06130703692843225
PE(40:1),0.0006082702269051059,7.340539321593687e-05,3,0.0007576612912294435,1.1545391728705096e-05,3,0.0004731734870551622,0.00010068934591660912,3,0.0005187587826820435,4.400941857220904e-05,3,3.091199319914444,0.6846842892557741,-0.5464891861126748
PE(42:1),7.375967256808912e-05,4.379939689730527e-06,3,6.3707610375133e-05,5.51657268821158e-06,3,4.7874316418480274e-05,1.3889918629341692e-05,3,5.1658933677479534e-05,1.0431133850784107e-05,3,0.8190237594751878,0.8108753942157525,-0.3024478598019271
PE(36:2),9.519121921262794e-05,6.703783452582683e-06,3,6.779299295531667e-05,7.589216298934082e-06,3,6.858214346251193e-05,5.7172586921497994e-06,3,4.9372970087822755e-05,5.497410901259585e-06,3,1.566017875846124,0.7282901659226815,-0.45741473026974566
PE(34:1),0.0001900481711365669,5.114214828471019e-06,3,9.544251432513722e-05,3.76228934298094e-06,3,0.0001254618390723038,1.9650020967761954e-05,3,8.011482434091762e-05,2.9045595399389042e-06,3,2.297654123719943,0.839403958575485,-0.25256282798977914
PE(34:1),6.411129663003847e-05,2.3622419325164323e-06,3,5.89772957684979e-05,9.280166014271839e-08,3,6.153170611718448e-05,1.1444306234842464e-05,3,5.4349070236071636e-05,4.955027999881645e-06,3,0.7421482972314547,0.9215253010142527,-0.11790431845437963
PE(32:1),0.0014766698028613329,0.0004038991638192853,3,0.000833421210244829,3.9135431485844305e-05,3,0.003718643389032448,0.0002902404306335513,3,0.0028863689468063085,4.408909461915362e-05,3,6.344381094587265,3.4632775256084467,1.792138000811612
PE(34:4),2.065867288027952e-05,4.098697642060146e-06,3,1.357862423656436e-05,1.1546044823355024e-06,3,4.540416081576604e-05,9.755644884874331e-06,3,4.261415190817645e-05,6.987408698208494e-06,3,2.682489163250924,3.1383261783933576,1.6499953049813785
PE(30:1),1.8516253825594366e-05,4.326612331739713e-06,3,1.9445788780920792e-05,1.5654119969315359e-06,3,7.429040327931756e-05,1.1005399090344418e-05,3,4.364394857073087e-05,2.814057091236489e-06,3,3.696611039377726,2.2443907553676645,1.1663238754804721
PE(30:1),2.8778983989297423e-05,1.2868879134592038e-05,3,4.642851814290352e-05,1.2482685371657297e-06,3,2.7780048351717966e-05,7.065006547351077e-06,3,2.9166543054379048e-05,6.358749309030816e-07,3,4.545158569013126,0.6282031867699633,-0.6706968333276643
PE(33:1),9.19968261639791e-05,5.333845833026431e-06,3,4.1559249878502445e-05,2.356835766564091e-06,3,9.60631062461677e-05,1.0045360178189379e-05,3,6.287596544751746e-05,3.0562949538347265e-06,3,3.175847984003345,1.5129234919141699,0.5973390327450963
PE(33:1),6.103281624206336e-05,2.340080504330369e-06,3,5.1501161362115205e-05,2.0241261057421063e-06,3,8.137949016452779e-05,1.198323480943169e-05,3,6.943555184070852e-05,3.3068547307793588e-06,3,2.880593380063605,1.3482327389181177,0.43106956350792686
