Class	Lipid	Occurence	m/z	RTmin	RTmax	01pcDNA	02pcDNA	03pcDNA	04Creb3L1ACAoverex	05Creb3L1ACAoverex	06Creb3L1ACAoverex	07Scram	08Scram	09Scram	10siCreb3L1	11siCreb3L1	12siCreb3L1	BlankCal25	BlankCal5
GP10_PA	PAOTheo_40:8	NH4 1	748.52759	3.81	3.81	0	0	0	0	0	68151674.0	0	0	0	0	0	0	0	0
GP10_PA	PAOTheo_41:4	NH4 1	770.60583	3.81	3.81	0	0	0	0	0	541227.0546875	0	0	0	278941.501953125	0	0	0	0
GP10_PA	PAOTheo_41:5	NH4 1	768.59015	3.81	3.81	0	0	702768.2890625	0	1326671.578125	1124298.6171875	1092647.3046875	0	0	731679.92578125	0	0	0	0
GP10_PA	PAOTheo_41:6	NH4 1	766.57452	3.81	3.81	0	0	888857.41015625	0	959637.6875	1161425.8671875	1053673.640625	0	0	1512637.90625	0	0	0	0
GP10_PA	PAOTheo_41:7	NH4 1	764.55884	3.81	3.81	0	0	0	0	0	541240.40625	0	0	0	1179146.765625	0	0	0	0
GP10_PA	PAOTheo_41:8	NH4 1	762.54321	3.81	3.81	0	0	0	0	0	1931585.90625	0	0	0	1845918.359375	0	0	0	0
GP10_PA	PAOTheo_41:9	NH4 1	760.52759	3.81	3.81	0	0	301878.8359375	0	0	0	0	0	0	0	0	0	0	0
GP10_PA	PAOTheo_42:10	NH4 1	772.52759	3.81	3.81	0	0	1660884.0625	0	0	1508141.03125	1307240.03125	0	0	1297830.59375	0	0	0	0
GP10_PA	PAOTheo_42:11	NH4 1	770.5119	3.81	3.81	0	0	0	0	0	811558.224609375	655647.0859375	0	0	512048.8359375	0	0	0	0
GP10_PA	PAOTheo_42:8	NH4 1	776.55884	3.81	3.81	0	0	94436084.125	0	0	78365274.75	49178193.25	0	0	62701544.5	0	0	0	0
GP10_PA	PAOTheo_42:9	NH4 1	774.54321	3.81	3.81	0	0	38175279.0	0	35973343.0	36637418.0	20278009.0	0	0	26367575.25	0	0	0	0
GP10_PA	PAOTheo_43:4	NH4 1	798.63708	3.81	3.81	0	0	0	0	243272.9921875	0	0	0	0	0	0	0	0	0
GP10_PA	PAOTheo_43:5	NH4 1	796.62146	3.81	3.81	0	0	288118.111328125	0	645524.08203125	579929.484375	0	0	0	0	0	0	0	0
GP10_PA	PAOTheo_43:6	NH4 1	794.60583	3.79	3.81	0	0	444931.11767578125	0	669692.427734375	686767.0546875	392004.849609375	0	0	482020.43359375	0	0	0	0
GP10_PA	PAOTheo_43:7	NH4 1	792.59015	3.81	3.81	0	0	322753.515625	0	0	0	291761.6875	0	0	0	0	0	0	0
GP10_PA	PAOTheo_43:8	NH4 1	790.57452	3.79	3.81	0	0	1242436.171875	0	0	0	624303.796875	0	0	629631.78125	0	0	0	0
GP10_PA	PAOTheo_43:9	NH4 1	788.55884	3.79	3.81	0	0	522822.0869140625	0	422668.373046875	433680.390625	278330.294921875	0	0	372248.24609375	0	0	0	0
GP10_PA	PAOTheo_44:10	NH4 1	800.55884	3.81	3.81	0	0	833980.953125	0	629419.8359375	557183.15234375	784167.171875	0	0	857677.875	0	0	0	0
GP10_PA	PAOTheo_44:11	NH4 1	798.54321	3.79	3.81	0	0	2119415.0	0	2003897.71484375	1977817.560546875	1502438.396484375	0	0	1383844.109375	0	0	0	0
GP10_PA	PAOTheo_44:12	NH4 1	796.52759	3.79	3.81	0	0	931156.6015625	0	1166633.0625	1033987.375	731974.5390625	0	0	868841.861328125	0	0	0	0
GP10_PA	PAOTheo_44:4	NH4 1	812.65277	3.81	3.81	0	0	311304.7890625	0	429714.140625	437027.607421875	0	0	0	0	0	0	0	0
GP10_PA	PAOTheo_44:5	NH4 1	810.63708	3.81	3.81	0	0	1117280.53515625	0	0	2457963.81640625	898786.8203125	0	0	922031.04296875	0	0	0	0
GP10_PA	PAOTheo_44:6	NH4 1	808.62146	3.81	3.81	0	0	2945859.0625	0	5515856.828125	5505253.8125	2266909.625	0	0	2497630.578125	0	0	0	0
GP10_PA	PAOTheo_44:7	NH4 1	806.60583	3.81	3.81	0	0	7884287.09375	0	7143973.65625	7364874.0	4933542.84375	0	0	6010735.6875	0	0	0	0
GP10_PA	PAOTheo_44:8	NH4 1	804.59015	3.81	3.81	0	0	27694827.0	0	17079775.3125	18576432.75	15542668.375	0	0	18383392.9375	0	0	0	0
GP10_PA	PAOTheo_44:9	NH4 1	802.57452	3.79	3.81	0	0	11597800.25	0	8282435.375	8949220.375	8633861.125	0	0	10042869.125	0	0	0	0
GP10_PA	PAOTheo_46:11	NH4 1	826.57452	3.79	3.81	0	0	641114.4140625	0	598765.765625	538137.9453125	620382.30859375	0	0	502692.0234375	0	0	0	0
GP10_PA	PAOTheo_46:12	NH4 1	824.55884	3.79	3.81	0	0	294788.109375	0	238998.111328125	0	404509.109375	0	0	364138.90234375	0	0	0	0
GP10_PA	PAOTheo_46:8	NH4 1	832.62146	3.77	3.81	1293933.65234375	0	773634.501953125	0	616468.75	664598.646484375	393109.16796875	970091.984375	365376.12744140625	401202.8515625	0	0	0	0
GP10_PA	PAOTheo_46:9	NH4 1	830.60583	3.79	3.81	0	0	513051.63671875	0	536811.44921875	577622.3359375	354038.552734375	0	0	346953.748046875	0	0	0	0
GP10_PA	PAOTheo_49:12	NH4 1	866.60583	3.72	3.72	0	0	0	12826770.0	0	0	0	0	0	0	0	0	0	0
GP10_PA	PATheo_46:5	NH4 1	852.64764	3.81	3.81	0	0	770849.447265625	0	0	514315.619140625	621954.076171875	0	0	787000.8271484375	0	0	0	0
GP10_PA	PATheo_46:6	NH4 1	850.63202	3.81	3.81	0	0	523316.703125	0	298879.12890625	362372.578125	799903.1640625	0	0	803038.75	0	0	0	0
GP10_PA	PATheo_46:7	NH4 1	848.61639	3.81	3.81	0	0	0	0	0	786707.259765625	1079066.703125	0	0	1130104.71875	0	0	0	0
GP10_PA	PATheo_46:8	NH4 1	846.60071	3.81	3.81	0	0	0	0	0	845082.62109375	1007995.2421875	0	0	915907.109375	0	0	0	0
GP10_PA	PATheo_48:7	NH4 1	876.64764	3.79	3.81	0	0	522101.8671875	0	294527.0859375	0	390854.27685546875	0	0	460242.2978515625	0	0	0	0
GP10_PA	PATheo_48:8	NH4 1	874.63202	3.81	3.81	0	0	0	0	0	0	285949.7763671875	0	0	268180.78515625	0	0	0	0
GP10_PA	PATheo_51:11	NH4 1	910.63202	3.77	3.79	0	0	0	11404008.34375	0	0	0	0	0	0	0	0	0	0
GP10_PA	PATheo_52:11	NH4 1	924.64764	3.75	3.75	0	0	0	19174945.5	0	0	0	0	0	0	0	0	0	0
GP10_PA	PATheo_53:11	NH4 1	938.66333	3.75	3.75	0	0	0	19310412.6875	0	0	0	0	0	0	0	0	0	0
GP10_PA	PATheo_54:11	NH4 1	952.67896	3.72	3.75	0	0	0	2121748.15625	0	0	0	0	0	0	0	0	0	0
GP10_PA	PATheo_55:11	NH4 1	966.69464	3.72	3.72	0	0	0	3060571.65625	0	0	0	0	0	0	0	0	0	0
GP10_PA	PATheo_56:15	NH4 1	972.64764	3.72	3.72	0	0	0	10566740.9375	0	0	0	0	0	0	0	0	0	0
GP10_PA	PATheo_57:15	NH4 1	986.66333	3.72	3.72	0	0	0	0	0	0	0	0	308864.3779296875	0	0	0	0	0
GP10_PA	PATheo_57:16	NH4 1	984.64764	3.72	3.72	0	0	0	3088088.25	0	0	0	0	0	0	0	0	0	0
GP10_PA	PAdOTheo_21:1	NH4 1	482.3605	3.72	3.79	0	0	0	0	0	257994.83837890625	0	0	0	0	0	0	0	0
GP10_PA	PAdOTheo_25:0	NH4 1	540.43872	3.75	3.77	416702.125	0	0	0	0	0	0	0	0	0	0	0	0	0
GP10_PA	PAdOTheo_53:17	NH4 1	898.6109	3.75	3.77	0	0	0	4152455.890625	0	0	0	0	0	0	0	0	0	0
GP12_CL	12010001_72:8	NH4 1	1467.00598	3.77	3.81	7296013.375	12507261.75	9169829.625	0	967805.640625	767280.65625	0	0	231521.7421875	0	547584.1953125	363084.5078125	0	0
GP12_CL	12010006_68:2	NH4 1	1423.03735	3.81	3.95	0	922214.849609375	792788.2197265625	0	0	0	442747.4453125	0	510419.23779296875	0	0	0	0	0
GP12_CL	12010011_68:0	NH4 1	1427.0686	3.85	3.87	534456.29296875	534179.859375	259445.77734375	0	360035.03125	327842.091796875	0	0	0	0	0	0	0	0
GP12_CL	12010012_68:4	NH4 1	1419.00598	3.81	3.85	0	395454.107421875	0	0	0	0	388848.7734375	0	404687.65625	0	471360.419921875	0	0	0
GP12_CL	12010017_70:0	NH4 1	1455.09998	3.83	3.89	1029580.2109375	920460.2578125	615681.46484375	0	962514.95703125	1028487.9296875	406480.62890625	577213.171875	411152.609375	470710.69921875	698121.25	480760.298828125	0	0
GP12_CL	12010018_70:4	NH4 1	1447.03735	3.81	3.85	1950652.28125	2755913.28125	2428438.28125	0	1908001.8125	1911720.75	1542740.84375	1796837.125	1997389.546875	1401479.9453125	2036369.109375	1947164.140625	0	0
GP12_CL	12010022_68:3	NH4 1	1421.02173	3.81	3.87	0	239343.224609375	0	0	0	0	308092.67578125	0	441670.11328125	0	0	0	0	0
GP12_CL	12010023_70:1	NH4 1	1453.08423	3.83	3.89	1270633.140625	1253251.421875	729862.09375	0	1004138.5625	989002.125	573910.59375	749405.546875	491564.6953125	552135.078125	814242.46875	643428.421875	0	0
GP12_CL	12010024_70:5	NH4 1	1445.02173	3.81	3.85	2030955.359375	3239206.96875	2707749.25	0	2196747.8125	0	1252198.0625	1426189.4765625	1458798.640625	1257702.890625	0	1812044.0625	0	0
GP12_CL	12010029_70:2	NH4 1	1451.0686	3.83	3.87	1200480.421875	1384463.40625	1042699.78125	1155936.5625	913179.8046875	937587.90625	506290.578125	567103.5	617295.95703125	527519.03515625	672137.796875	555440.84765625	0	0
GP12_CL	12010030_70:6	NH4 1	1443.00598	3.79	3.83	3438571.28125	5097794.09375	4022207.09375	0	1494736.125	1545584.84375	529378.4296875	616863.921875	492163.5703125	615846.7265625	1266233.90625	816292.765625	0	0
GP12_CL	12010035_72:0	NH4 1	1483.13123	3.83	3.89	820035.3203125	859803.0234375	476697.224609375	0	915404.01171875	1086368.4765625	435797.111328125	603950.5	511609.5703125	489021.8125	749837.681640625	539918.583984375	0	0
GP12_CL	12010036_72:4	NH4 1	1475.0686	3.81	3.85	3238255.5	5212148.65625	4529486.8125	2197758.25	2772550.375	2762870.75	1823258.9375	2336841.5	2283056.9375	2319070.640625	3353836.90625	3124482.96875	0	0
GP12_CL	12010058_70:3	NH4 1	1449.05298	3.81	3.87	2510791.53125	3627484.8125	3697268.0625	0	1029997.8203125	1087054.515625	938737.765625	1220688.76953125	1255747.0234375	1004358.1953125	1004422.390625	820191.16015625	0	0
GP12_CL	12010059_72:1	NH4 1	1481.1156	3.83	3.87	1116813.7734375	1085971.2265625	738888.171875	0	1156597.6875	1329153.921875	726949.71484375	916584.2421875	800224.921875	782127.4140625	1011770.28125	934855.421875	0	0
GP12_CL	12010060_72:5	NH4 1	1473.05298	3.81	3.85	6703295.625	9021310.3125	6498967.1875	2828512.5625	6390947.21875	6586849.9375	3405615.15625	3845902.125	3994582.15625	4277922.90625	7087879.125	6768800.8125	0	0
GP12_CL	12010065_72:2	NH4 1	1479.09998	3.83	3.87	1704720.125	1691705.59375	1048849.296875	1801147.109375	1474125.71875	1530922.0625	1050990.578125	1211831.359375	1113895.0	1166640.625	1462894.28125	1391047.28125	0	0
GP12_CL	12010066_72:6	NH4 1	1471.03735	3.79	3.85	14575444.625	20609976.375	15534204.75	2384143.59375	7676132.375	7840460.625	2760845.65625	3162345.03125	3205486.75	4074946.9375	6701794.5625	5766225.1875	0	0
GP12_CL	12010071_74:0	NH4 1	1511.16248	3.83	3.87	497588.67578125	415119.6767578125	285463.96875	0	683517.78125	694750.09375	305631.494140625	390365.17578125	353629.921875	0	429565.421875	352486.7216796875	0	0
GP12_CL	12010072_74:4	NH4 1	1503.09998	3.81	3.85	3526383.625	3214496.09375	2522936.46875	3120378.5625	2367169.5	2577950.03125	1690617.671875	2114818.1875	1729157.03125	2244328.625	2050239.59375	2143106.5625	0	0
GP12_CL	12010078_74:8	NH4 1	1495.03735	3.77	3.81	7848096.75	10847545.125	8308830.6875	0	3606245.5625	3639794.0625	849460.890625	956149.515625	1041579.546875	1417655.3125	2070452.09375	1969656.875	0	0
GP12_CL	12010101_72:3	NH4 1	1477.08423	3.83	3.87	2381502.578125	2512991.3125	1924973.578125	0	1755054.546875	1831919.1875	1150789.296875	1135063.2265625	1232872.921875	1327233.0078125	1599013.859375	1510017.25	0	0
GP12_CL	12010102_72:7	NH4 1	1469.02173	3.77	3.83	18699327.0	26950840.25	19961964.875	0	3884991.9375	4502040.75	943142.15625	1144319.09375	1226477.890625	1618770.46875	2018458.1875	1718268.15625	0	0
GP12_CL	12010107_74:1	NH4 1	1509.14685	3.81	3.87	836260.7109375	852347.8203125	501250.443359375	1314814.171875	1058059.46875	1121813.8828125	592081.673828125	705948.90234375	673356.5390625	671493.5703125	675193.10546875	679266.1171875	0	0
GP12_CL	12010108_74:5	NH4 1	1501.08423	3.81	3.85	5004433.5	4083746.8125	3618681.5625	3044916.875	2536821.15625	2921541.03125	1703010.4375	2163052.84375	1864455.65625	2278399.0	2210811.609375	2351833.609375	0	0
GP12_CL	12010114_74:9	NH4 1	1493.02173	3.77	3.81	4595539.6875	6784082.5625	5275597.9375	0	1173037.078125	1350095.0	0	0	0	430056.0234375	906518.0546875	615229.0546875	0	0
GP12_CL	12010143_74:2	NH4 1	1507.13123	3.81	3.85	1615789.0	1543212.484375	1077588.3984375	2164496.09375	1740081.875	1780061.359375	1091848.7890625	1246606.3515625	1108712.6640625	1120730.234375	1270464.1484375	1124677.890625	0	0
GP12_CL	12010144_74:6	NH4 1	1499.0686	3.81	3.85	4683682.125	4461611.1875	3627674.21875	2419642.8125	3114866.84375	3255007.0625	1554484.328125	1897528.53125	1973952.78125	2111129.65625	2682650.15625	2773990.5	0	0
GP12_CL	12010150_74:10	NH4 1	1491.00598	3.77	3.79	572106.7734375	1084002.296875	767868.359375	0	259303.26171875	0	0	0	0	0	0	0	0	0
GP12_CL	12010179_76:0	NH4 1	1539.19385	3.81	3.85	0	0	0	0	400053.62890625	336283.873046875	0	0	0	0	0	0	0	0
GP12_CL	12010180_76:4	NH4 1	1531.13123	3.81	3.85	1893408.609375	1610415.921875	1328581.34375	2045364.203125	1811446.28125	1839134.25	1314654.765625	1626847.421875	1333788.34375	1703055.578125	1590559.8125	1639428.296875	0	0
GP12_CL	12010186_76:8	NH4 1	1523.0686	3.79	3.85	1561494.75	1890029.125	1500226.34375	0	1604913.375	1641370.640625	0	0	604581.40625	756668.3515625	783256.65625	1036742.265625	0	0
GP12_CL	12010317_74:3	NH4 1	1505.1156	3.81	3.85	2428518.09375	2345991.9375	1682021.2265625	2591532.609375	2108871.1875	1948149.015625	1516980.328125	1708425.484375	1503820.671875	1614452.890625	1649752.15625	1521922.21875	0	0
GP12_CL	12010318_74:7	NH4 1	1497.05298	3.79	3.83	6180313.3125	7600745.5	5887745.8125	2113279.390625	5068084.6875	4687908.40625	1552894.1875	1910301.984375	1756685.0	2270174.4375	3519498.75	3134349.0	0	0
GP12_CL	12010323_76:1	NH4 1	1537.17822	3.81	3.87	394394.57421875	435564.2734375	302323.2890625	0	663291.9921875	679629.859375	297790.4140625	344514.03515625	367978.10546875	0	434496.498046875	305514.771484375	0	0
GP12_CL	12010324_76:5	NH4 1	1529.1156	3.81	3.85	3164381.421875	2881799.625	2431020.84375	2562183.15625	2315295.90625	2300091.171875	1504163.046875	1929837.4375	1633898.0625	1903057.09375	2026934.28125	1884402.203125	0	0
GP12_CL	12010330_76:9	NH4 1	1521.05298	3.77	3.81	821259.15625	1184176.0	835619.328125	0	1018812.03125	0	0	0	0	758386.7890625	0	939329.3046875	0	0
GP12_CL	12010359_76:2	NH4 1	1535.16248	3.81	3.85	842156.38671875	830237.3125	632312.275390625	0	1091962.8671875	1140100.609375	597754.1875	689295.78515625	668995.1171875	656238.13671875	720902.421875	704174.49609375	0	0
GP12_CL	12010360_76:6	NH4 1	1527.09998	3.81	3.85	4121871.625	3824625.875	3114186.625	2845252.5	2489993.625	2542169.28125	1726845.28125	1851414.234375	1641579.0625	2269769.03125	2058109.15625	2221504.75	0	0
GP12_CL	12010366_76:10	NH4 1	1519.03735	3.77	3.81	764860.0859375	1185041.578125	0	0	694990.375	678506.46875	0	0	0	343431.625	551486.703125	0	0	0
GP12_CL	12010396_78:4	NH4 1	1559.16248	3.81	3.85	738954.296875	798073.02734375	611482.0625	0	863793.94140625	944509.53125	641268.40234375	657758.64453125	595680.451171875	679332.6953125	672238.140625	0	0	0
GP12_CL	12010402_78:8	NH4 1	1551.09998	3.81	3.85	2923087.65625	1818580.78125	1774590.8125	0	1467085.796875	1495428.78125	706943.4453125	915781.546875	627457.3828125	901317.734375	943994.265625	904567.6875	0	0
GP12_CL	12010575_76:3	NH4 1	1533.14685	3.81	3.85	1238428.578125	1083247.1640625	850525.1796875	1534954.078125	1270709.390625	1339373.6484375	876668.109375	1039671.3984375	932263.3515625	1056001.5234375	1044923.296875	978478.9921875	0	0
GP12_CL	12010576_76:7	NH4 1	1525.08423	3.81	3.85	3598115.25	3495111.28125	2779438.875	2217157.15625	2081234.65625	2034635.0625	994280.078125	1268832.9375	1184442.75	1091135.453125	1492870.375	1619536.625	0	0
GP12_CL	12010582_76:11	NH4 1	1517.02173	3.75	3.79	0	749406.5078125	592229.51171875	0	0	0	0	0	0	0	0	0	0	0
GP12_CL	12010612_78:5	NH4 1	1557.14685	3.81	3.85	1256594.265625	1216509.53125	892862.6171875	0	1107165.515625	1162542.296875	739743.1015625	1026797.59375	887795.5078125	918070.0703125	884751.984375	999064.890625	0	0
GP12_CL	12010618_78:9	NH4 1	1549.08423	3.79	3.85	0	0	0	0	572213.84375	0	0	0	0	0	0	0	0	0
GP12_CL	12010827_78:2	NH4 1	1563.19385	3.81	3.83	0	241894.33154296875	0	0	373882.0234375	0	0	0	0	0	0	0	0	0
GP12_CL	12010828_78:6	NH4 1	1555.13123	3.81	3.85	1777097.71875	1471561.5625	1274303.9296875	0	1052897.46875	1057848.765625	835850.234375	1165690.984375	970826.8359375	1168195.7109375	1159260.359375	1120534.484375	0	0
GP12_CL	12011050_80:8	NH4 1	1579.13123	3.81	3.85	1184784.890625	968219.0	0	0	573884.109375	713991.203125	383207.44921875	466913.5625	336631.8359375	545598.3828125	529678.6015625	485930.703125	0	0
GP12_CL	IS6398802005_56:0	NH4 1	1258.88086	3.85	3.93	7722521.21875	7923707.0	7343334.6875	2222108.0390625	5817309.4375	5267515.75	4920690.03125	4438412.140625	5285404.5	3739141.734375	5215573.5	6587643.78125	17374691.0	6059949.25
GP12_CL	SLM:000553085_78:3	NH4 1	1561.17822	3.81	3.85	517863.060546875	455871.921875	322642.912109375	0	619059.63671875	633361.0703125	314864.921875	407615.0546875	301910.89453125	373422.5234375	408785.88671875	391641.23046875	0	0
GP12_CL	SLM:000560094_80:6	NH4 1	1583.16248	3.81	3.85	409331.41796875	404389.0234375	300742.314453125	0	343897.07421875	0	270759.0859375	0	0	394149.2265625	0	313192.5654296875	0	0
GP12_CL	SLM:000562263_68:5	NH4 1	1416.99036	3.81	3.83	0	616652.65234375	564334.9453125	0	0	0	0	0	0	0	0	0	0	0
GP12_CL	SLM:000562323_68:6	NH4 1	1414.97473	3.81	3.83	0	473740.53515625	448764.0390625	0	0	0	0	0	0	0	0	0	0	0
GP12_CL	SLM:000562603_72:9	NH4 1	1464.99036	3.79	3.81	669346.390625	1008004.921875	766157.015625	0	0	0	0	0	0	0	0	0	0	0
GP12_CL	SLM:000562717_78:7	NH4 1	1553.1156	3.81	3.85	2567452.296875	2036250.03125	1896923.578125	0	1310097.171875	1395571.6875	954193.125	1109178.765625	862522.8984375	1215332.7578125	1079498.359375	1220872.09375	0	0
GP12_CL	SLM:000562726_70:7	NH4 1	1440.99036	3.77	3.81	2277862.09375	3391820.4375	2709216.65625	0	0	347950.796875	0	0	0	0	0	0	0	0
GP12_CL	SLM:000564305_80:7	NH4 1	1581.14685	3.79	3.85	973010.265625	937826.1875	744497.326171875	0	416787.3359375	571704.38671875	373621.31640625	503213.265625	407712.9375	464507.7109375	495011.33984375	478085.953125	0	0
SP00_OthSL	1deoxyCer_34:2	H 1	520.50879	0.79	0.8	26080269.859375	32893162.1875	28327492.46875	13648564.65625	33022541.75	32547578.6875	21627717.984375	28479413.75	23963020.1875	24082492.21875	22685799.625	19287023.375	0	0
SP00_OthSL	1deoxyCer_34:2	NH4 1	537.53534	0.8	0.95	1274602.802734375	0	0	1890205.34375	0	868396.8046875	1132251.990234375	0	0	1636921.2734375	3189720.203125	888859.955078125	0	0
SP00_OthSL	1deoxyCer_35:2	H 1	534.52448	0.79	0.8	7317564.34375	9123491.453125	8809192.515625	6226739.35546875	9233323.515625	7282539.1875	8333283.5625	7976549.4140625	8789915.81640625	7416191.8828125	7943328.09375	8551957.890625	14393057.484375	2024715.8671875
SP00_OthSL	1deoxyCer_36:2	H 1	548.5401	0.77	0.81	3977429.73046875	4397618.34375	3749426.1875	1456898.35546875	4170731.53515625	3759607.2421875	2870393.96875	4143770.703125	3465883.15625	2359899.728515625	3191133.7109375	2417423.18359375	0	0
SP00_OthSL	1deoxyCer_36:2	NH4 1	565.56665	0.8	0.94	8420486.171875	1795214.5305989583	1661316.8216145833	4324939.07421875	2810942.2421875	2201929.1901041665	5855612.03125	2720494.2109375	2916118.796875	6462601.6982421875	5920300.993489583	5895425.033203125	0	0
SP00_OthSL	1deoxyCer_36:3	H 1	546.52448	0.76	0.81	0	0	0	0	434108.46484375	0	786201.5078125	1087755.71875	0	0	0	371530.341796875	0	0
SP00_OthSL	1deoxyCer_38:2	H 1	576.57141	0.77	0.79	10022934.234375	11296909.359375	9467061.140625	3372428.125	8767613.4375	8321516.7734375	4060504.43359375	4615544.4296875	4097933.55859375	4956780.21875	4667443.16796875	4533590.796875	0	0
SP00_OthSL	1deoxyCer_38:2	NH4 1	593.59796	0.79	0.93	8161253.05859375	2889546.671875	2598210.59375	7183996.9921875	2713804.45703125	2373221.8854166665	5708467.966796875	4310366.03125	2704297.8880208335	6680819.21875	6892850.4140625	5829838.5322265625	0	0
SP00_OthSL	1deoxyCer_38:3	H 1	574.55573	0.77	0.8	0	1932110.140625	1647561.953125	720392.078125	1681218.7890625	1481402.9609375	1151771.28125	1744199.34375	1344830.359375	1182601.078125	1264680.78125	885118.09765625	0	0
SP00_OthSL	1deoxyCer_40:2	H 1	604.60272	0.77	0.79	13736757.78125	16257654.453125	14472994.84375	7239114.8125	14981817.75	14279870.03125	6849795.28125	8881806.90625	7460379.28125	8946186.828125	8313499.6484375	7254195.421875	0	0
SP00_OthSL	1deoxyCer_40:2	NH4 1	621.62927	0.8	0.84	728529.16015625	446089.9140625	362406.849609375	0	0	645134.65625	1242913.859375	0	0	551289.23046875	416699.9921875	1343675.2265625	0	0
SP00_OthSL	1deoxyCer_40:3	H 1	602.58704	0.76	0.79	2961735.75	3663187.34375	3120804.8125	1928517.140625	3775928.78125	3248948.4375	2898382.65625	4001640.3125	3149377.33203125	2893506.6875	2788849.578125	2582207.484375	0	0
SP00_OthSL	1deoxyCer_40:3	NH4 1	619.61359	0.81	0.85	0	0	642807.017578125	0	0	0	1349001.794921875	428682.181640625	1139899.98828125	0	937073.390625	4462741.515625	0	0
SP00_OthSL	IS2010020_35:1	H 1	552.53503	0.79	0.8	23376419.046875	29469633.125	29527224.78125	20191995.671875	32388756.625	26080467.625	30891926.125	29763508.5	32935328.4375	24983228.9375	32143100.25	30001730.03125	51484961.5	9798425.203125
SP00_OthSL	SP0010_42:2	H 1	632.63403	0.76	0.79	8876937.84375	9614813.4375	8791953.2578125	3864332.609375	8797772.65625	8357764.3125	3700090.931640625	5476961.140625	4414536.62890625	5494654.1328125	5680685.96875	4745475.5703125	0	0
SP00_OthSL	SP0010_42:2	NH4 1	649.66058	0.8	0.82	14794384.90625	11059219.5	10652655.375	4454664.3046875	12722866.109375	13611385.140625	17625914.25	8746762.859375	11007760.90625	12733856.9921875	4324130.2265625	18549306.875	502139.6875	0
SP00_OthSL	SP0014_44:0	H 1	664.69659	0.69	0.71	0	0	0	0	0	0	0	0	365901.28125	0	0	0	0	0
SP00_OthSL	SP0017_38:0	H 1	580.60272	0.69	0.71	0	0	0	0	0	0	0	208409.51953125	0	0	386559.97265625	0	0	230559.78759765625
SP02_CER	2010008_40:1	H 1	622.61328	0.77	0.78	65873685.25	84704517.875	76901955.75	37392548.0625	74845742.625	71194243.875	36644926.5	48436332.8125	40823322.4375	43831815.75	47297298.375	35882365.4375	0	0
SP02_CER	2010015_33:1	H 1	524.50372	0.75	0.76	1724535.36328125	2113762.41796875	1704704.14453125	0	1719147.47265625	1820164.6796875	0	0	1770979.91796875	0	1559919.240234375	0	0	0
SP02_CER	2010021_41:1	H 1	636.62891	0.75	0.76	2347952.30859375	2844460.974609375	2983483.921875	1706965.72265625	2138701.5546875	2203914.66796875	2386802.201171875	2239368.8994140625	0	0	1895637.1376953125	0	0	0
SP02_CER	2010024_34:2	H 1	536.50372	0.79	0.8	3163093.109375	4079382.46875	3542125.46875	2064071.8515625	3992252.21875	3861535.8125	4816994.6875	6277213.1875	4951362.78125	4017775.75	3890305.375	2838754.71875	0	0
SP02_CER	2010026_38:2	H 1	592.56635	0.77	0.79	8019485.625	9789607.25	9140967.125	4383877.625	8991174.6875	7721048.0	6375051.625	8140956.5	7825699.4375	6908587.8125	7852896.0625	5892915.625	0	0
SP02_CER	2010029_40:2	H 1	620.5976	0.77	0.79	15958617.0	18767150.0	17075340.5	10546978.5	20013964.25	17734571.75	15319017.125	19392141.75	16807313.75	15549810.0	15586500.875	13607946.375	0	0
SP02_CER	2010030_41:2	H 1	634.61328	0.76	0.79	0	1175441.1484375	1275803.1171875	0	830281.421875	931568.6953125	1041989.734375	1727027.84375	1184057.703125	887194.15625	1116278.65625	750469.06640625	0	0
SP02_CER	2010032_37:1	H 1	580.56635	0.75	0.75	685565.298828125	0	0	0	845873.4921875	0	0	0	0	0	0	0	0	0
SP02_CER	2010051_30:2	H 1	480.44113	0.79	0.82	0	0	0	0	0	0	0	0	0	0	0	909208.765625	0	0
SP02_CER	2010068_34:1	H 1	554.51428	0.75	0.76	3315146.619140625	0	0	0	0	0	0	0	0	0	0	0	1316183.3359375	1684179.06640625
SP02_CER	2010070_36:1	H 1	582.54559	0.75	0.75	0	0	0	0	0	0	0	0	0	0	0	0	1385009.4736328125	1383804.9775390625
SP02_CER	2010072_38:1	H 1	610.5769	0.75	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1296470.875
SP02_CER	2010075_32:3	H 1	522.45166	0.77	0.82	0	305750.6796875	0	0	368854.39453125	0	316291.765625	0	0	0	0	0	0	0
SP02_CER	2010080_38:2	H 1	608.56122	0.75	0.76	0	0	0	0	1013554.15625	1252857.875	0	0	0	0	0	0	0	0
SP02_CER	2010093_40:2	H 1	636.59253	0.75	0.79	0	0	0	0	1087779.71875	1455360.8828125	0	0	0	0	0	0	0	0
SP02_CER	2020001_34:0	H 1	540.53503	0.75	0.79	4357138.75	4920853.6015625	4392671.271484375	1188697.1328125	2457339.921875	2524162.765625	1154698.4765625	1908603.6171875	1674553.296875	1705476.9453125	1830677.720703125	1386006.9296875	0	0
SP02_CER	2020008_36:0	H 1	568.56635	0.75	0.77	992379.53125	0	785876.453125	0	489465.640625	637093.662109375	0	478694.26171875	0	0	0	0	0	0
