,siCREB3L1_mean,siCREB3L1_std,siCREB3L1_n,Scramble_mean,Scramble_std,Scramble_n,minuslog10_pvalue,fold_change,log2_fold_change
DAG(39:2),2.0612378547955865e-05,8.786026757258056e-07,3,2.451319282524128e-05,4.324891561619263e-06,3,0.6978094268066685,0.840868780126074,-0.2500474133508226
DAG(40:2),1.3712632236237297e-05,1.036048973237391e-06,3,2.1990877581514824e-05,1.834868655166989e-06,3,2.613130574283764,0.6235600278073447,-0.6813996452551595
DAG(40:3),2.3999712684016103e-05,3.956102370904345e-06,3,2.379623585741678e-05,6.429259781813225e-06,3,0.015472218424403316,1.0085507988666158,0.012283751702233076
DAG(41:3),3.379918204047827e-05,8.733111066020761e-06,3,3.142651380341614e-05,2.6221566149561948e-06,3,0.1703372209699377,1.075498932267957,0.1050060924852991
DAG(42:2),2.0371896590211554e-05,9.563259692889893e-06,3,1.882390100900916e-05,1.3036151250313119e-06,3,0.09966786287074896,1.0822356418290513,0.1140146602412498
DAG(43:3),3.1623663701224884e-05,1.094667049383289e-05,3,3.004868153518843e-05,7.487175687015567e-06,3,0.07207796312628048,1.052414351830781,0.07370282785999259
DAG(43:4),2.7541730494557262e-05,2.0808974607122407e-06,3,6.652236142033173e-05,5.550474072051495e-06,3,3.469929688800371,0.41402214092387096,-1.2722201731846294
DAG(44:2),1.703547539722224e-05,1.2871042182012112e-06,3,1.4046446750594146e-05,1.172003471148513e-06,3,1.3874467868725642,1.2127960686215298,0.27833698201427454
DAG(44:3),2.2353754603262696e-05,1.9870227656883584e-06,3,2.6835187040601238e-05,2.8990680195229806e-06,3,1.0372464880657257,0.8330016321273185,-0.2636087725742325
DAG(45:2),1.792915815093017e-05,2.345014845072864e-06,3,1.792708940784318e-05,1.495795441127716e-06,3,0.00041980757651985997,1.0001153975996844,0.0001664739396333438
DAG(45:3),2.684285151628035e-05,3.039551435015211e-06,3,2.879680178958029e-05,1.5412343850375443e-05,3,0.07573830829892736,0.9321469693899498,-0.1013706557869122
DAG(46:3),1.8318724697224102e-05,1.3840592810053566e-06,3,2.3163093134315742e-05,1.791945709247613e-06,3,1.6833921867122255,0.7908583102869458,-0.338508849439251
DAG(47:3),2.5782454551469792e-05,2.942421646070545e-06,3,2.828802300405866e-05,3.4787226943754217e-06,3,0.4036381333260285,0.9114265266176651,-0.133801734790507
DAG(48:3),2.870613078863285e-05,1.7191658068950555e-06,3,3.153690908092807e-05,4.005248320393139e-06,3,0.49004414954174375,0.9102391967129355,-0.13568238192140528
DAG(49:2),1.1828162687295473e-05,8.936691071662479e-07,3,1.2174736288121966e-05,1.015832220301063e-06,3,0.16735011411868872,0.9715333792351116,-0.04166453116145747
DAG(50:3),2.5185747587740336e-05,5.4776257035463265e-06,3,2.185021328464346e-05,1.0946295783920121e-06,3,0.4443710177736647,1.1526545420698993,0.20496019285045514
DAG(51:2),2.060445858408755e-05,1.5567564120726296e-06,3,2.0920345032092e-05,3.0376783283546115e-06,3,0.055309805978412965,0.9849005144265127,-0.021950090716491382
DAG(51:3),2.398182488584209e-05,6.172419536129561e-06,3,2.690703468339805e-05,4.065439742495474e-06,3,0.27516311755985207,0.8912845717866916,-0.1660419619531328
DAG(52:3),1.3738263552047919e-05,2.3209026026679494e-06,3,1.5956935751311555e-05,3.583772694613785e-06,3,0.377798278833622,0.860958755876342,-0.21598396773897025
DAG(53:3),1.534338519601619e-05,3.7907850166322564e-06,3,1.8799923557393953e-05,4.4936725144231276e-06,3,0.43640429114566914,0.8161408289334071,-0.29310997740433353
DAG(54:2),1.4647126242408939e-05,1.1066540575794112e-06,3,1.5419851270538387e-05,1.286597210992195e-06,3,0.3238316196479365,0.9498876471262834,-0.07417121356949727
DAG(54:3),2.6067466612591454e-05,2.457628138435214e-06,3,2.048863810518628e-05,2.415251452575572e-06,3,1.3133575970732663,1.2722888890303063,0.3474262896870516
DAG(55:3),1.1595919902435537e-05,8.761221552280141e-07,3,1.891288260659471e-05,1.5780477766318904e-06,3,2.664117363651191,0.613122819172587,-0.7057519950938985
DAG(56:3),1.6512529774491844e-05,4.32700128760243e-06,3,1.8899795021955698e-05,3.5364418804946325e-06,3,0.30065889360706627,0.8736882995455457,-0.1948094248945503
DAG(57:2),1.5779716590559575e-05,1.192226181667967e-06,3,1.3731124264086252e-05,1.1456936822545504e-06,3,1.0068717503314533,1.1491933425896825,0.20062154030758667
DAG(57:3),1.869286922077936e-05,3.032673360679393e-06,3,1.3218805703982216e-05,1.1029469904087746e-06,3,1.3719335288703143,1.4141118070256573,0.499896191621527
DAG(58:3),9.084518623247959e-06,6.863748717113284e-07,3,1.1790209611877984e-05,9.837481916987342e-07,3,1.758452947579354,0.7705137501623219,-0.376107392379632
DAG(59:3),2.0089395499098264e-05,4.449628753277379e-06,3,1.4045085179342184e-05,1.171889864749554e-06,3,1.0693765075145703,1.430350563387553,0.5163687792260545
DAG(60:3),1.9576888849564335e-05,1.479119051860398e-06,3,1.9829738181558837e-05,2.9615903167002656e-06,3,0.045207977969765646,0.9872489828317731,-0.018514118617856627
DAGEX(32:0),8.134077504215198e-05,9.767742838736849e-05,3,0.00017275060355811272,1.4413916245725623e-05,3,0.7349966156136879,0.47085667642712004,-1.0866401086676314
DAGEX(36:0),8.214090149089074e-05,9.599471684236188e-05,3,0.00014072578139970074,9.854819565989607e-05,3,0.2995574402526628,0.5836947620677089,-0.7767139729972548
DAGEX(36:2),0.00025997223804957937,3.3346215787926226e-05,3,0.00031675327746439805,4.587484907615891e-05,3,0.8015530062343967,0.8207404833523761,-0.2850019783253919
DAG(34:0),0.00019341222694962534,0.00017674872645822418,3,0.0003307892454692939,2.760029997566549e-05,3,0.594731056012622,0.5846992597211845,-0.7742333301434356
TAG(54:0),0.00015679505188647718,1.4092074404235812e-05,3,0.0001287877904610912,1.2352657783402589e-05,3,1.2162983287014637,1.217468296684905,0.2838842044957227
TAG(60:0),3.392430196801067e-05,2.5631284800938394e-06,3,2.5225662264198915e-05,4.464756815091446e-06,3,1.366929322538444,1.3448329567211066,0.427426985067078
TAG(50:0),0.0009034809475744115,7.412505565297789e-05,3,0.000711200203110789,4.022329643859638e-05,3,1.7738613367214624,1.270360924564682,0.3452384419608283
TAG(50:1),0.0029831938559920124,0.00019008492609810863,3,0.002997750829944577,0.0002295527117571668,3,0.028424539180665915,0.995144034718578,-0.007022741959334617
TAG(46:0),0.0003343425715463996,2.3441061275202656e-05,3,0.00030831051375644955,3.0425837772754203e-05,3,0.5149206236468024,1.0844345444882044,0.11694297583901553
TAG(48:1),0.0011274970342348822,7.717503217803138e-05,3,0.0012910842474327274,9.313036656551671e-05,3,1.1015349517515753,0.8732947028645635,-0.1954595056206799
TAG(48:2),0.00027682008191950525,1.3963399935305583e-05,3,0.00042029241301367524,6.079352662467739e-05,3,1.786537058031447,0.658636876013506,-0.6024448065306727
TAG(49:0),8.551956262163054e-05,9.236118683320573e-06,3,9.014420932390399e-05,1.2189048591090024e-05,3,0.20196062176018867,0.9486972403778452,-0.07598034430572727
TAG(48:3),3.77656448142526e-05,2.853358630158286e-06,3,5.4073244257680585e-05,5.432409375091548e-06,3,1.9996816708818284,0.6984164781066997,-0.5178404972568168
TAG(49:1),0.00019235850077965126,2.479302892974886e-05,3,0.00023031522971259338,3.231183075605863e-05,3,0.7404482337573052,0.835196617347851,-0.25981222606548804
TAG(49:2),7.437619967632374e-05,9.268258360489852e-06,3,9.048974261007275e-05,1.968452905602543e-06,3,1.3751643559393774,0.8219296191040845,-0.2829132320226005
TAG(50:2),0.0011928218613054345,9.245732604854198e-05,3,0.0017663851972519607,0.00015559424771150336,3,2.270254320789211,0.6752897743715002,-0.5664213833318175
TAG(50:3),0.0002234908668706441,1.9699578825491497e-05,3,0.00037164540063268207,5.242341740916437e-05,3,1.9928047006060021,0.6013551263924631,-0.7337108780337038
TAG(51:1),0.00022256620807800965,2.031782545795745e-05,3,0.00026446487727834275,2.651379919453709e-05,3,1.0198248033304496,0.8415718955518022,-0.24884156851885966
TAG(51:2),0.00016782287137701585,1.8374213482694054e-05,3,0.00023139528166341342,9.889713120224751e-06,3,2.208781858318229,0.7252648808160673,-0.4634201032792561
TAG(50:4),2.925226082686744e-05,1.0696342858155952e-06,3,4.665965448028753e-05,7.67218240311992e-06,3,1.753066884496415,0.6269283635442637,-0.6736274931102418
TAG(51:3),3.3340185697804325e-05,4.287250250567234e-06,3,5.116821320963228e-05,2.493365217506637e-06,3,2.469953894062439,0.6515800260840089,-0.6179857155653964
TAG(52:0),0.00043262671629971694,4.1581971174545494e-05,3,0.0003424997954669924,2.809226549505857e-05,3,1.4455665818614958,1.2631444515458412,0.33701963327608353
TAG(52:1),0.002438873907934488,0.00013920232184607998,3,0.002585751009805918,0.0001565027526498228,3,0.5356300701138142,0.9431975076817414,-0.08436818876216198
TAG(52:2),0.003067914104504924,0.0003672844343510432,3,0.003918320655326649,0.0001739929579840398,3,1.6522248619478344,0.7829665753195405,-0.35297737440810006
TAG(53:0),4.7920385966081505e-05,7.4754972756419716e-06,3,3.544862947216623e-05,1.4761771777855432e-05,3,0.5821173885805943,1.3518261969396568,0.43490967755828247
TAG(52:3),0.0008210900626363401,0.00011209511749062165,3,0.0012870746040643194,9.220608620619234e-05,3,2.2906395796315073,0.6379506363061667,-0.648483300225661
TAG(53:1),0.00016795508446044093,1.1105631896018974e-05,3,0.0001709498847399282,1.809805971739588e-05,3,0.08670156890382098,0.98248141387142,-0.025497979494905676
TAG(52:4),0.0002045512057550347,1.673791385211618e-05,3,0.0003372675084294837,4.383159960585244e-05,3,2.094326304970605,0.6064954395030392,-0.7214312977379262
TAG(53:2),0.00019205689456950906,2.0517414800335868e-05,3,0.00024716788725940317,2.6098836591529575e-05,3,1.3446140310616321,0.777030125956229,-0.36395756095822906
TAG(52:5),6.47594812710199e-05,7.958312162287443e-06,3,9.453217066861181e-05,2.1153280657710365e-05,3,1.0724782016220493,0.6850523034961097,-0.5457139533634097
TAG(53:3),7.08676109299919e-05,4.456755451559528e-06,3,0.00012041277815097241,7.812371595034051e-06,3,3.171398286875306,0.5885389575609554,-0.7647901791652171
TAG(52:6),2.5171872504959388e-05,3.500670110374629e-06,3,5.383045397613998e-05,3.1595526125915565e-05,3,0.7134686779294889,0.46761397398054017,-1.0966100514780275
TAG(54:1),0.0009943049941300102,4.425944421230232e-05,3,0.001006735696603438,9.429276963783495e-05,3,0.07245543000933599,0.987652466764249,-0.017924616517202813
TAG(53:4),1.8738190346802318e-05,1.1964669413993226e-06,3,3.291950182325112e-05,6.141048243844317e-06,3,1.7654453219327968,0.5692124518593866,-0.8129608728696003
TAG(54:2),0.0018751434608177359,0.00011789541922000441,3,0.0024208295606750283,0.00019442059766880675,3,1.8482813444529496,0.7745871461908568,-0.3685005339814317
TAG(55:0),3.251699618231472e-05,5.536657941671821e-06,3,2.8417970206580513e-05,6.7641597438133445e-06,3,0.3351330133524403,1.1442406317529683,0.19439048020262348
TAG(55:1),0.00010034421922046513,1.339492717723279e-05,3,9.450640625245409e-05,4.132282134356406e-06,3,0.29190186069780977,1.0617716110420763,0.08647347324941525
TAG(54:4),0.0005718260182046881,9.52774421556293e-05,3,0.0008313847696689007,0.00010347063848334891,3,1.4812370220635351,0.6877994871525227,-0.5399400547463981
TAG(55:2),0.00010994050226291344,1.4517047355296864e-05,3,0.00011564462080293183,1.4144621473391433e-05,3,0.18611798530750964,0.9506754529487481,-0.07297518527840473
TAG(54:5),0.0003103205331194432,5.009328073692573e-05,3,0.00045063798601688336,6.0775186559273204e-05,3,1.4350665325648788,0.688624889043013,-0.5382097695560385
TAG(56:0),6.013043433329928e-05,6.311753794150818e-06,3,5.180726177278743e-05,7.78444340443032e-06,3,0.6503580654245052,1.1606564847417535,0.2149410461992101
TAG(55:3),8.190637114573906e-05,1.6038990115992695e-05,3,0.00011403240121207326,3.7132688099625953e-06,3,1.5561394852651784,0.7182727915499438,-0.47739622817461136
TAG(54:6),0.0001698823893939017,5.292353629570852e-05,3,0.00022910755118203566,1.7459539055780475e-05,3,0.8554753945252785,0.7414962471443071,-0.4314887039471714
TAG(56:1),0.0004255654028652157,0.000146021123937977,3,0.00038744084621518627,0.00010343717255941263,3,0.13619028938147332,1.0984009740388987,0.13540480994985965
TAG(55:4),2.9953383438323762e-05,4.082967912183854e-06,3,4.850778316931065e-05,6.19307059497016e-06,3,1.9091634701146645,0.6174964403913293,-0.6954972746994859
TAG(54:7),4.843373860476872e-05,8.747745533572599e-06,3,7.36004948976145e-05,9.561273787252078e-06,3,1.549605103386691,0.6580626756945697,-0.6037030981493567
TAG(57:0),3.1225029450191926e-05,7.811904139058564e-06,3,2.6844134974469e-05,2.9865768259583987e-06,3,0.3813540256893736,1.1631974537413674,0.21809601629008762
TAG(55:5),1.9374359042825234e-05,1.4638170445792948e-06,3,2.258184640991772e-05,2.24334168610975e-06,3,0.9716400629974171,0.8579616870618786,-0.22101487037927828
TAG(56:2),0.0006341443319538119,5.5032521355071586e-05,3,0.0007650996564148452,8.012063230433254e-05,3,1.0972300411679408,0.828838866462609,-0.2708364384626193
TAG(57:1),7.548387771879037e-05,4.241606220071784e-06,3,7.288025320655993e-05,7.890781188820302e-06,3,0.19304051861862548,1.0357246908137263,0.05064056674854907
TAG(56:3),0.0007683354079726215,0.00011549132915811416,3,0.0009802832512001718,9.438944014406991e-05,3,1.1573834917488213,0.7837891823939048,-0.3514624334225719
TAG(57:2),4.907329223916157e-05,3.429517012774939e-06,3,5.711490599361654e-05,1.993948729756918e-06,3,1.6082097271513163,0.8592028890784879,-0.21892925047907452
TAG(56:4),0.0005901428770801903,8.948810165737026e-05,3,0.0007831539663799295,5.8589669265025694e-05,3,1.4517347021643867,0.7535464320101467,-0.4082316843689402
TAG(58:0),3.550716452198492e-05,2.8029853440251123e-06,3,1.753608974336593e-05,1.4631713211547536e-06,3,3.2238965921454406,2.02480513282145,1.0177830697553605
TAG(56:5),0.00047946834800819863,9.841754126354893e-05,3,0.0006689093978286014,6.242244117775642e-05,3,1.3182964112833997,0.7167911671814419,-0.48037523531277887
TAG(57:3),2.91058236497132e-05,4.843754345646111e-06,3,4.485289253743933e-05,1.2163867779287744e-05,3,0.9761643081731862,0.648917427686925,-0.6238931825265507
TAG(58:1),0.00016794515854025335,5.122977002260098e-05,3,0.00016451406883863257,4.220881982530646e-05,3,0.030134803105113232,1.0208559044575467,0.029779241734277873
TAG(56:6),0.0003787399812773989,0.00011831778585452444,3,0.0005286664044248654,2.4059147933091908e-05,3,1.0092227769396152,0.716406372917585,-0.4811499237615597
TAG(57:4),2.5442711651924274e-05,3.2303774077939273e-06,3,3.465884746853119e-05,7.3356100396266555e-06,3,0.9308990838313169,0.7340899513472054,-0.44597124106762925
TAG(58:2),0.00022204427683380115,2.9523552478040003e-05,3,0.0002369728434704555,1.58002124058505e-05,3,0.3159674512625147,0.9370030488809341,-0.09387435266112043
TAG(56:7),0.0002551959384855602,6.424314166149012e-05,3,0.00035673810188661687,2.4180428729820612e-05,3,1.2041654644011344,0.7153593550449228,-0.4832599446013817
TAG(57:5),1.7114607862612563e-05,1.844738354547288e-06,3,2.499146829312123e-05,5.653418932545286e-06,3,1.0784703680636119,0.6848180211693792,-0.5462074277429207
TAG(58:3),0.00026894836871193254,4.4410383149702026e-05,3,0.00030854601797085927,4.135603484079983e-05,3,0.49271986551278674,0.8716637164227913,-0.1981564372042872
TAG(56:8),3.657941021638611e-05,9.037789011633259e-06,3,6.514984616734211e-05,9.143270392969136e-06,3,1.7371761199194207,0.5614657956740103,-0.8327299581288695
TAG(59:0),2.3896560351053792e-05,3.3816050634846746e-06,3,2.707047291140787e-05,8.627448876688061e-06,3,0.23289581198731915,0.882753708413548,-0.17991711818473244
TAG(58:4),0.000270115916189357,5.859386147069324e-05,3,0.0003467135404128838,5.000631827246788e-05,3,0.7955545667197454,0.7790751865868564,-0.3601655290116069
TAG(58:5),0.00023996572216785687,5.49883779378183e-05,3,0.00032802526248296724,4.017090619540086e-05,3,1.0523361433598302,0.731546467950215,-0.4509785873901432
TAG(59:1),5.618130838468566e-05,8.04922601301138e-06,3,5.299551272148355e-05,1.3522139390613503e-05,3,0.12869509415867925,1.0601144417631163,0.084220015403655
TAG(59:2),2.8579319874311712e-05,8.265718666495053e-06,3,2.787360338219575e-05,6.48386304325201e-06,3,0.03953872265531359,1.0253184521010563,0.03607206379203628
TAG(60:1),6.931667608597002e-05,1.8429142388236902e-05,3,6.24896525522598e-05,1.3623217922790465e-05,3,0.19853484903045623,1.1092504639548253,0.14958515657953478
TAG(58:6),0.0002578478239337659,5.008357618975495e-05,3,0.00035387135773011464,4.0562575857821696e-05,3,1.2126222884311155,0.7286484715454633,-0.4567051248790481
TAG(60:2),9.624211215060165e-05,8.73443184996178e-06,3,7.27084841059664e-05,3.410563665390634e-06,3,1.914183682396391,1.3236710039276434,0.4045445874149473
TAG(58:7),0.00029013753020902907,7.276302510231548e-05,3,0.000407847406383706,1.7841927080661508e-05,3,1.276436139473918,0.7113874592990924,-0.4912925528273218
TAG(60:3),9.187269622468813e-05,7.687923098441049e-06,3,0.00010520104305587112,6.456914940929196e-06,3,1.080956694238513,0.8733059440855121,-0.1954409350862596
TAG(58:8),0.00010010722244408051,2.6775259916465057e-05,3,0.00015884570438600573,1.485766899303745e-05,3,1.5329667783564536,0.6302167429143267,-0.6660800120669693
TAG(60:4),9.004781290134178e-05,1.2611855369438626e-05,3,9.484648782211992e-05,4.405325803514852e-06,3,0.2460012070908293,0.9494058764750697,-0.07490311533783574
TAG(58:9),2.022445793574091e-05,1.8866305416040586e-06,3,3.1866548631719566e-05,5.499497621889617e-06,3,1.5913402196148667,0.6346610726336939,-0.6559417382294948
TAG(60:5),8.799586026358429e-05,2.492108978777704e-05,3,0.00010555155701591041,8.185977357444453e-06,3,0.5074400550409895,0.8336765723912547,-0.2624403010333365
TAG(60:6),0.00010681679562273867,3.2399071443605907e-05,3,0.00013726512281742024,2.4152521149908633e-05,3,0.5818833126087884,0.7781787057796055,-0.36182659219993907
TAG(61:0),1.626245073521945e-05,9.070586873902514e-07,3,1.9980156190804914e-05,3.2489315658655296e-06,3,0.889745720930414,0.8139301104514692,-0.2970231746389539
TAG(60:7),0.00013662370516912095,3.6648271339305136e-05,3,0.00019930113359242766,2.783962369505821e-05,3,1.1092262476758774,0.6855139391656321,-0.5447420929810767
TAG(61:1),4.2240980191243685e-05,3.1912867980366795e-06,3,4.1588978061815086e-05,4.050149823945179e-06,3,0.07708648679028691,1.0156772818139341,0.02244207741971069
TAG(62:0),1.8817216228594352e-05,2.039880405359316e-06,3,1.9411351399417307e-05,1.0746548893367748e-06,3,0.16847750689415025,0.9693923849711572,-0.04484734538026238
TAG(60:8),7.593283022529741e-05,2.3280395817081193e-05,3,0.00013822450430256308,2.107102163092669e-05,3,1.5785788479457823,0.5493442035363435,-0.8642177104461107
TAG(61:2),1.6332058070579353e-05,1.7100371977589793e-06,3,1.9693114616531275e-05,2.6495705483675e-06,3,0.858171388724249,0.8293283408237262,-0.26998470016887655
TAG(62:1),4.6917193015660446e-05,1.0322426226181986e-05,3,4.8358909650213803e-05,1.0882908221513402e-05,3,0.05756695354140798,0.9701871558936817,-0.043665014768306934
TAG(60:9),2.7284217680607706e-05,8.405554255250123e-06,3,4.6096851987842744e-05,8.205079550797644e-06,3,1.2999459113978922,0.5918889577926808,-0.7566015525942396
TAG(62:2),2.977264206905271e-05,4.1413863130478214e-06,3,2.719628156643988e-05,6.7686719163653874e-06,3,0.2190408182943043,1.094732086675851,0.13057784287085134
